family,task,label,score_mode,metric,cell,cell_label,stratum,n,mean,median,p05,p95,q25,q75,iqr,min,max,status,error_bound,raw_sign,direction,positive_query_count,negative_query_count,unresolved_query_count,positive_query_fraction,negative_query_fraction,unresolved_query_fraction,ci95_low,ci95_high
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLnew,CLnew,gold_size_0,252,-6.791152976300816,-5.96198442969547,-24.559269478224696,7.763617904098393,-11.908229904420038,-0.7163481712877036,11.191881733132334,-36.6432584091739,22.621500553358114,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLnew,CLnew,gold_size_1,328,-3.424796528509906,-5.68631571262984,-25.556159655427418,22.841500779824134,-12.486224236645537,4.774695373360394,17.26091961000593,-40.765467366389686,41.08133521718976,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLnew,CLnew,gold_size_2plus,63,5.3112072023948995,5.406697210683404,-25.534513365094377,29.55793620503635,-10.169181063856286,20.352249265503218,30.521430329359504,-36.2383330151078,39.94248395743835,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLnew,CLnew,gold_size_2_appendix,56,4.746056328825012,5.261363319560048,-26.278119549386332,29.608321212374992,-10.61559781004274,20.326794660966385,30.942392471009125,-36.2383330151078,39.94248395743835,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLnew,CLnew,gold_size_3_appendix,7,9.832414190954006,15.150947200616315,-13.710742662424398,22.992507328131122,2.31357309839097,20.600065049953226,18.286491951562255,-15.472106954534652,23.32078279390798,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CD,CD,all,643,-0.9573228432100498,-2.1379490084362938,-20.05697155414812,22.842367497350587,-7.58633630882392,4.938321003526056,12.524657312349976,-42.15832862615599,38.32464239143289,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CD,CD,Lq_hit,223,0.349349762679027,-0.17021000367328232,-27.2044626302123,27.598676587329546,-8.453503001843963,9.055437982243635,17.508940984087598,-39.48162032547942,38.32464239143289,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CD,CD,Lq_no_hit,420,-1.6511037744321075,-2.6991176448730516,-18.082659479389644,20.27530768475552,-7.371746134980751,2.715195728686793,10.086941863667544,-42.15832862615599,37.77083271575231,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CD,CD,gold_size_0,252,-3.1512156230874018,-2.8314199730248553,-18.22785798534042,10.389291325146626,-7.142411853311908,1.4805583114953922,8.6229701648073,-31.478518646330777,21.30205170486607,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CD,CD,gold_size_1,328,-1.1318598318651014,-2.1185729638389215,-20.558750290730398,21.558750346285454,-8.217805232084565,5.727199756492923,13.945004988577487,-32.24749658963063,37.77083271575231,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CD,CD,gold_size_2plus,63,8.726948788662163,11.788481679439569,-32.703114400763184,35.30352099702532,-4.854123639808086,26.202763381964722,31.05688702177281,-42.15832862615599,38.32464239143289,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CD,CD,gold_size_2_appendix,56,7.901210913160535,11.69097858994095,-34.1535993232506,35.653495976494426,-5.521614594981086,26.124747853703067,31.64636244868415,-42.15832862615599,38.32464239143289,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CD,CD,gold_size_3_appendix,7,15.332851792675191,15.670918495365918,-0.6649449607800477,27.614280791218675,10.353143062636764,24.059352267243174,13.70620920460641,-5.239160178621752,28.0732135722223,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLDnew,CLDnew,all,643,-2.0812072082757767,-4.2285864232127,-25.78820710325853,29.370215382191866,-9.962814041968965,3.340213202529326,13.303027244498292,-48.94675091642905,43.975924006008036,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLDnew,CLDnew,Lq_hit,223,-1.798271552256215,-5.068107105635864,-29.623572107390054,34.3184098083355,-14.158204216661023,11.701173823476244,25.859378040137265,-48.94675091642905,43.72008853145945,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLDnew,CLDnew,Lq_no_hit,420,-2.2314325684956873,-4.152627153629361,-18.46089540620488,21.19753386063725,-8.512693758700227,2.1468157820368186,10.659509540737044,-44.00866793562331,43.975924006008036,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLDnew,CLDnew,gold_size_0,252,-4.294307029043163,-4.511031952995236,-19.522930509554037,10.160332572206656,-8.4838340812232,0.7563166156765522,9.240150696899752,-31.44024096656831,30.71497025738561,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLDnew,CLDnew,gold_size_1,328,-2.501297511204306,-4.148300039741882,-26.911436078355514,28.353983477736755,-12.067875761850832,4.846303308309583,16.914179070160415,-46.79052082547246,41.533859125194354,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLDnew,CLDnew,gold_size_2plus,63,8.958328890040711,13.278871683374673,-29.36774434378281,39.99215846068925,-9.961176858799142,30.735544673836742,40.696721532635884,-48.94675091642905,43.975924006008036,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLDnew,CLDnew,gold_size_2_appendix,56,8.123462536076802,8.599883500871986,-30.833528324676703,40.33553565775555,-9.602670701723383,29.94477574442351,39.54744644614689,-48.94675091642905,43.975924006008036,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLDnew,CLDnew,gold_size_3_appendix,7,15.637259721752011,27.308222036392582,-14.037729881111444,34.356796307344226,0.17477213657453916,30.735544673836742,30.560772537262203,-15.137953882054184,35.4699162771031,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,PLnew,PLnew,all,643,-2.950372196080378,-2.31584644822022,-14.678512529687621,6.5872773385135455,-7.219011221481519,1.6645344896435474,8.883545711125066,-23.839126283415876,28.911920840631904,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,PLnew,PLnew,Lq_hit,223,-1.1138282694953852,-0.13331973881652748,-12.456408074882571,6.910401347367264,-4.378047560159445,2.694615334961612,7.072662895121057,-23.839126283415876,13.891650736142406,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,PLnew,PLnew,Lq_no_hit,420,-3.9254895666243144,-3.6349516784005895,-15.58433927283113,5.889738584599087,-8.52413822216282,0.8730659969547554,9.397204219117576,-22.215650897305512,28.911920840631904,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,PLnew,PLnew,gold_size_0,252,-5.412994493748774,-5.550915800720027,-16.1119196814526,5.634136363902681,-10.128294672469835,-0.5384602991172396,9.589834373352595,-19.540330859107623,13.440879812787875,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,PLnew,PLnew,gold_size_1,328,-1.3922838916201576,-0.5442642021757194,-12.45765818928167,6.51908610385121,-4.991171175779287,2.3233825747287815,7.314553750508068,-23.839126283415876,28.911920840631904,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,PLnew,PLnew,gold_size_2plus,63,-1.2118348127552463,-0.6878713398249654,-14.840238860793985,13.168380157017216,-4.689469650458067,2.6720085155663744,7.361478166024441,-22.215650897305512,15.54111346603461,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,PLnew,PLnew,gold_size_2_appendix,56,-1.219342124426684,-0.4203700760634619,-15.687618124992422,13.449216741810321,-6.342825798714396,2.888417767215021,9.231243565929418,-22.215650897305512,15.54111346603461,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,PLnew,PLnew,gold_size_3_appendix,7,-1.151776319383745,-1.5699779710602786,-3.0792600586841,2.4884906914051603,-2.5483487297897685,-0.9596680909311472,1.5886806388586212,-3.260832228573999,3.784409605389894,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,PD,PD,all,643,-1.1605648133398436,-1.1609718267993645,-11.527366614682723,9.966636268914655,-5.063846398805255,2.436616531418955,7.50046293022421,-24.954411121288164,27.68237223539925,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,PD,PD,Lq_hit,223,-0.6689676933385974,-0.4049108787029243,-12.469845710001936,10.260442158441831,-4.906574194981503,3.279648887869933,8.186223082851436,-21.179447957819225,17.071771224814377,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,PD,PD,Lq_no_hit,420,-1.4215794746738386,-1.5433048647109238,-10.76903907708,9.695984739348367,-5.118818404086031,1.8149714052671901,6.933789809353222,-24.954411121288164,27.68237223539925,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,PD,PD,gold_size_0,252,-2.5063553067212885,-2.3181938969787814,-10.588134576717614,5.039677455470573,-6.227085227961792,1.0137337374985134,7.2408189654603055,-18.021078577135317,21.347399641335734,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,PD,PD,gold_size_1,328,-0.6152023588387509,-0.7119481246799064,-11.461233174626525,10.13100729038712,-4.079640073450927,2.8776467468489386,6.957286820299865,-21.179447957819225,27.68237223539925,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,PD,PD,gold_size_2plus,63,1.3832497780215154,2.0270987543188044,-14.646811254917452,15.44961857968509,-4.502968966052023,9.377408774608938,13.880377740660961,-24.954411121288164,20.327101034966216,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,PD,PD,gold_size_2_appendix,56,1.0315761890503674,1.697953720275243,-15.945416875030944,15.712201430376831,-6.133041354891173,9.267042894006977,15.40008424889815,-24.954411121288164,20.327101034966216,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,PD,PD,gold_size_3_appendix,7,4.196638489790698,2.408247942549573,-3.466566478595112,14.942721240084087,-0.6461956996987983,8.261487525737609,8.907683225436408,-3.730540615139686,15.468178449047379,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLq,CLq,all,643,-2.310565635621854,-2.6736662332851746,-19.687848225231992,18.333058574315967,-9.821210267884588,3.949626007274127,13.770836275158715,-46.54652484110456,33.35724648984118,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLq,CLq,Lq_hit,223,-2.1518036924836306,-5.261201363198815,-23.104574107241632,24.49525874759964,-12.258143198996812,9.199224307679177,21.45736750667599,-46.54652484110456,32.61958267493089,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLq,CLq,Lq_no_hit,420,-2.3948606673357196,-2.1427855576180757,-17.72946373625073,11.735280984303115,-7.730818563559959,3.2541500817947666,10.984968645354726,-28.56370996026661,33.35724648984118,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLq,CLq,gold_size_0,252,-5.704913692773875,-4.950643062372588,-19.211741372058142,6.2244114689753,-11.923659701739366,-0.3319878543247863,11.59167184741458,-27.610960941273145,18.967328150765958,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLq,CLq,gold_size_1,328,-1.1654087979419931,-1.5074666517999424,-18.46732352897745,19.083072380333977,-8.465054656586679,5.633005742051621,14.0980603986383,-46.54652484110456,31.8853651006395,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLq,CLq,gold_size_2plus,63,5.304740199986322,6.417592009907825,-23.9672650232269,31.071364621002324,-1.889141665608753,15.578196594282677,17.46733825989143,-28.70465174654403,33.35724648984118,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLq,CLq,gold_size_2_appendix,56,4.187356956937867,3.5796023863242192,-24.40255513408972,31.30377136702271,-3.9422608646616135,15.33624768969147,19.278508554353085,-28.70465174654403,33.35724648984118,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLq,CLq,gold_size_3_appendix,7,14.243806144373968,14.278736041183741,6.7215781230178955,22.928117382809855,10.467672470823882,16.475589546993785,6.007917076169903,6.5805446076243435,24.960838326174358,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLqD,CLqD,all,643,-0.8437446097545109,-2.3725187898012794,-20.94363496422959,27.32747896078005,-8.319493015427764,4.867647053750908,13.187140069178671,-50.04045441636911,38.81279959463701,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLqD,CLqD,Lq_hit,223,0.6768421577997072,-1.2478151380991558,-29.11395446180835,31.404005604544214,-11.62536350116919,14.333149218982584,25.958512720151774,-50.04045441636911,38.81279959463701,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLqD,CLqD,Lq_no_hit,420,-1.6511037744321075,-2.6991176448730516,-18.082659479389644,20.27530768475552,-7.371746134980751,2.715195728686793,10.086941863667544,-42.15832862615599,37.77083271575231,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLqD,CLqD,gold_size_0,252,-3.492645010345817,-3.075921978740975,-18.22785798534042,10.535150354298883,-8.019066393244852,1.1127004185290044,9.131766811773856,-31.079783020679194,22.365928683797804,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLqD,CLqD,gold_size_1,328,-0.9010596365578842,-2.5234473188989184,-22.837813933519197,26.464356191437194,-9.42198722795094,5.797726822830708,15.219714050781647,-40.58758812059212,37.77083271575231,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLqD,CLqD,gold_size_2plus,63,10.05025903692034,15.007796397625409,-36.11698952600048,35.43167258773904,-4.621365464983658,28.010697493558364,32.63206295854202,-50.04045441636911,38.81279959463701,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLqD,CLqD,gold_size_2_appendix,56,8.80332290811271,13.375401566431973,-37.15811867632499,36.14217569202536,-5.686496287716144,28.988913349061498,34.675409636777644,-50.04045441636911,38.81279959463701,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/count_corrected/Racism/2,CLqD,CLqD,gold_size_3_appendix,7,20.02574806738138,22.192525834041035,3.876038880556284,28.035703925023938,17.345950572842035,27.653406098051196,10.30745552520916,-0.08421627638014617,28.0732135722223,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/natural/Racism/3,C0,C0,all,643,3.1617559328744718,3.893313190196146,-13.361713070688154,16.86561146698563,-3.3159011899355413,9.950906050673876,13.266807240609417,-19.49783507132554,32.154062306079396,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/natural/Racism/3,C0,C0,Lq_hit,223,6.853753968674052,8.01045883436214,-7.579975361999527,17.534686227745127,1.970239909400652,12.280455408776035,10.310215499375383,-19.49783507132554,27.105975947898077,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/natural/Racism/3,C0,C0,Lq_no_hit,420,1.2014807852951708,1.5044858917030783,-13.927679966873914,15.951516181108946,-5.855673488168673,7.745509610124919,13.601183098293593,-18.115889398032188,32.154062306079396,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/natural/Racism/3,C0,C0,gold_size_0,252,-0.8266272424456813,-1.6373366121643649,-14.66450237256122,15.42420061110858,-9.23195735300733,7.575368541223968,16.807325894231298,-18.115889398032188,23.881368845183033,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/natural/Racism/3,C0,C0,gold_size_1,328,5.304033847947314,5.711812177530646,-8.76399426826678,16.889450931429963,0.5334726785844488,10.343693140820118,9.81022046223567,-19.49783507132554,32.154062306079396,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/natural/Racism/3,C0,C0,gold_size_2plus,63,7.961841711236159,7.3247799762287435,-4.861578421124184,22.7419482657403,2.2891650469554072,13.991292702167321,11.702127655211914,-13.823567249748095,27.133921116408363,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/natural/Racism/3,C0,C0,gold_size_2_appendix,56,7.580034492398691,7.267861971209864,-4.982177474993981,20.291385773700817,1.8054857825176205,14.108719093172759,12.303233310655138,-13.823567249748095,27.133921116408363,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/natural/Racism/3,C0,C0,gold_size_3_appendix,7,11.016299461935896,10.175790608430066,3.497477189728249,22.700917015463656,6.172054761582747,12.35981473182757,6.187759970244822,2.7685906904024904,27.105975947898077,defined,,,,,,,,,,,
condition,group,,answer_sum,answer_sum/within_k/natural/Racism/3,CLnew,CLnew,all,643,-0.1331399425078144,-0.6347702497525347,-16.0958461500536,19.40344047686132,-6.7069392833147035,6.297961307895822,13.004900591210525,-32.0317467682119,43.0761317892087,defined,,,,,,,,,,,
